166,10814,Whitgift Centre,155,75479,51.37696763,-0.098579374
167,10816,Purley Way / Waddon Station #,263,76006,51.36761803,-0.119927119
168,10817,Purley Way / Waddon Station #,83,52173,51.3677208,-0.120167137
169,1082,Green Lanes,193,49943,51.5524833,-0.085167848
170,10820,Purley Oaks Station #,207,53062,51.34980915,-0.10022086
171,10821,Purley Oaks Station #,27,72161,51.34871224,-0.101343258
172,10824,Purley / Downlands Precinct,227,75325,51.33928499,-0.115645181
173,10825,Christchurch Road / Purley Hospital,48,56739,51.34066887,-0.113348601
174,10828,Coombe Road,3,49076,51.36697627,-0.099108201
175,10829,Coombe Road,164,50432,51.36820955,-0.099186426
176,1083,Liverpool Road,137,58305,51.55120861,-0.110261646
177,10833,Pasteur Gardens,346,71688,51.61238124,-0.086764528
178,10834,Pasteur Gardens,167,57879,51.61239239,-0.086345197
179,10835,Empire Parade,353,48321,51.60952416,-0.085815902
180,10836,Empire Parade,177,49187,51.60910373,-0.085400313
181,10839,Church Hill Road,323,76029,51.3703731,-0.227423428
182,1084,Liverpool Road,319,49908,51.55072629,-0.109906612
183,10840,Church Hill Road,142,49495,51.36989468,-0.226709197
184,10852,Park Avenue,297,47321,51.60074816,-0.116421953
185,10856,Alliance Road,276,75436,51.52639691,-0.277175153
186,10860,Southwood Avenue,147,76955,51.57557877,-0.14296365
187,10864,Haringey Civic Centre,346,48609,51.59996745,-0.111487056
188,10866,Haringey Civic Centre,166,47410,51.59995474,-0.11125655
189,10868,Canning Crescent,162,74928,51.60179246,-0.112017822
190,1087,Clapham South Station <>,85,71108,51.4530073,-0.14841687
191,10871,Berkshire Gardens,193,50921,51.60841848,-0.110255384
192,10872,Berkshire Gardens,9,57424,51.60916365,-0.110181111
193,10875,Tottenhall Road,182,48450,51.61126476,-0.109429463
194,10878,Broomfield Lane,2,71522,51.61499303,-0.109765647
195,10879,Broomfield Lane,182,51198,51.61516029,-0.109542032
196,1088,Clapham South Station <>,265,72201,51.45288353,-0.148551414
197,10880,Palmers Green / The Triangle,6,53256,51.61704487,-0.109304823
198,10881,Lodge Drive,26,47221,51.61895042,-0.107578827
199,10883,Fox Lane,19,75172,51.62023901,-0.106629566
200,10885,Fox Lane,199,71425,51.62113545,-0.105898829
201,10888,St Monica's Church,62,55929,51.623911,-0.102922702
202,10889,Bourne Hill,212,54829,51.62307187,-0.10441684
203,1089,Park Hill,329,77905,51.45956788,-0.133986584
204,10890,Meadowcroft Road,43,77107,51.62482305,-0.100934251
205,10893,Meadowcroft Road,226,73261,51.6249939,-0.100378112
206,109,Hyde Park Corner Station <>,252,54653,51.50263208,-0.153797771
207,10900,Station Road,32,58337,51.63092977,-0.09654668
208,10901,Boston Manor Station <>,119,77062,51.49576592,-0.324127713
209,10905,Green Dragon Lane,29,73276,51.63617609,-0.091240241
210,10906,Green Dragon Lane,222,77534,51.63548409,-0.091818429
211,10910,Solna Road,277,54424,51.63580526,-0.086689302
212,10911,Solna Road,92,47899,51.63589399,-0.086064174
213,10913,Conifer Gardens,7,48192,51.63945374,-0.079931101
214,10914,Conifer Gardens,191,55466,51.63861732,-0.079923076
215,10919,Bush Hill,322,54532,51.64425731,-0.081130173
216,10920,Bush Hill,146,48796,51.64408019,-0.080747403
217,10921,Park Crescent,31,58127,51.64665995,-0.080132546
218,10922,Park Crescent,210,48464,51.64622317,-0.080367813
219,10925,Cecil Road / St Annes School,352,57907,51.64979849,-0.080144493
220,10926,Cecil Road / St Annes School,172,71466,51.64903869,-0.079873036
221,10927,Enfield Town / Genotin Road,166,73979,51.65166644,-0.079443954
222,10928,Enfield Town / Church Street,92,71168,51.65222725,-0.083496901
223,10942,Tottenham Police Station,5,56465,51.59039405,-0.070249111
224,10944,Philip Lane,192,57427,51.58792758,-0.070642347
225,10946,Tottenham Town Hall,193,52921,51.58682987,-0.071150787
226,10948,Wood Green Crown Court,63,49881,51.59864871,-0.103874583
227,1095,Cirencester Street,316,54273,51.5209263,-0.192121052
228,10951,Wood Green Crown Court,243,58611,51.59833592,-0.104551807
229,10952,Perth Road,80,51168,51.59963279,-0.100223727
230,10953,Perth Road,245,71327,51.59920799,-0.101757585
231,10954,Gladstone Avenue,117,48516,51.59855677,-0.096528899
232,10955,Morley Avenue,298,72923,51.59905284,-0.098284189
233,10957,Gladstone Avenue,282,52472,51.5980906,-0.095508785
234,10958,Westbury Avenue / Lordship Lane,94,47653,51.59824128,-0.093712041
235,1096,Cirencester Street,136,56406,51.52102272,-0.191958676
236,10960,The Roundway / West Arm,272,76270,51.59792213,-0.09122747
237,10961,The Roundway / West Arm,93,47555,51.59810725,-0.091551805
238,10962,Waltheof Avenue,90,77637,51.59791219,-0.086751815
239,10963,Waltheof Avenue,269,73325,51.59782599,-0.088083818
240,10966,Awlfield Avenue,83,59483,51.59801278,-0.081896091
241,10967,Awlfield Avenue,264,53573,51.59784363,-0.083101649
242,10968,Mount Pleasant Road,85,55537,51.59831132,-0.078158228
243,10969,Mount Pleasant Road,256,48951,51.59803956,-0.080234478
244,10972,The Roundway / East Arm,257,71335,51.59842555,-0.075799829
245,10973,Bruce Castle Park,142,47712,51.59810771,-0.074513751
246,10974,Elmhurst Road,140,48872,51.59610749,-0.072086069
247,10975,Elmhurst Road,321,57437,51.59668926,-0.073014379
248,10978,Bruce Grove Station #,141,56851,51.59454805,-0.070217426
249,10979,Bruce Grove Station #,321,47838,51.59481767,-0.070754641
250,1098,Parnell Road,259,76060,51.5357341,-0.028943476
251,1099,Parnell Road,80,53591,51.53580354,-0.0293298
252,110,Catford Road / Lewisham Town Hall,273,55572,51.44475639,-0.021005687
253,1100,Bounds Green Station <>,13,48132,51.60805661,-0.12357159
254,1101,Bounds Green Station <>,193,74696,51.60754485,-0.123621576
255,1103,Tavistock Square,144,75945,51.52503059,-0.128154499
256,1104,Parsons Green Lane / Fulham Library,25,56086,51.47771927,-0.201591975
257,1105,Parsons Green Lane / Fulham Library,235,77928,51.47700103,-0.202253847
258,1106,Munster Road,32,71721,51.47391558,-0.207472576
259,1107,Munster Road,216,50175,51.47367403,-0.207554042
260,1108,Herne Hill Road,35,50075,51.46009678,-0.093643701
261,1109,Herne Hill Road,212,72686,51.45913886,-0.094460949
262,11093,The Green,123,72123,51.60405312,-0.480893716
263,11094,Merle Avenue,209,73783,51.60262318,-0.482963
264,11097,Shrubs Road,65,74068,51.61259796,-0.460373929
265,11098,Shrubs Road,245,48567,51.61235159,-0.460786665
266,1111,Middleton Road,183,73082,51.54124182,-0.076323806
267,11116,Myddelton Road,74,48485,51.58767506,-0.118781601
268,11118,Ardleigh Green School,15,76368,51.58506118,0.220610561
269,11119,Ardleigh Green School,186,50087,51.58460242,0.220617061
270,11121,Market Place / Bexleyheath Clock Tower,259,77784,51.4565449,0.14714311
271,11126,Shrewsbury Road,233,53998,51.53896157,0.044653739
272,11127,Thornhill Road,193,54505,51.3788814,-0.302190056
273,11128,Thornhill Road,13,77520,51.37928668,-0.30223254
274,1113,Shacklewell Lane,182,51563,51.55139919,-0.074972181
275,11133,Lakeside Way,200,55435,51.55790107,-0.285433929
276,11134,Wembley Arena,25,75070,51.55939936,-0.284584132
277,11135,Edgware Road / The Hyde,68,75203,51.5840588,-0.249446514
278,11136,Edgware Road / The Hyde,243,76333,51.58410175,-0.248708716
279,11137,Ruvigny Gardens,107,49026,51.46732283,-0.219191304
280,11138,Ruvigny Gardens,277,59264,51.46716021,-0.218549754
281,11139,Festing Road,110,58460,51.46826797,-0.223401829
282,1114,Greenwood Road,92,53056,51.54585812,-0.063942111
283,11140,Festing Road,290,54324,51.46797672,-0.22257808
284,11141,Commondale,88,48797,51.46843326,-0.227786723
285,11142,Commondale,265,53354,51.46835903,-0.227040918
286,11143,Putney Bridge Road,24,56061,51.46443872,-0.215214973
287,11144,Putney Exchange,200,52714,51.46285938,-0.216025183
288,11145,Sheffield Terrace,346,48259,51.50612509,-0.194479345
289,11146,Sheffield Terrace,170,47980,51.5068719,-0.194507464
290,11148,Gloucester Road Station <>,158,53044,51.49409306,-0.182248784
291,11149,Palace Gate,357,76336,51.50146952,-0.18415975
292,1115,Greenwood Road,275,76984,51.54579598,-0.06453607
293,11150,Palace Gate,177,52348,51.50137676,-0.18397613
294,11151,Stanhope Gardens,75,50750,51.49377449,-0.179682815
295,11152,Stanhope Gardens,258,73670,51.49372151,-0.179166317
296,11154,Royal Brompton Hosp / Royal Marsden Hosp,44,56886,51.4907231,-0.173711101
297,11155,Chelsea And Westminster Hospital,50,48050,51.48514926,-0.182489249
298,11156,Hortensia Road,30,48434,51.48226839,-0.186924443
299,1116,Stoke Newington Station #,179,47134,51.56478426,-0.073036191
300,11160,Redcliffe Square,146,58457,51.48733122,-0.188091978
301,11162,Earls Court Road / Old Brompton Road,153,57315,51.49020458,-0.190729356
302,11164,Earls Court Station <>,137,50963,51.49200455,-0.192573991
303,11165,Scarsdale Villas,337,73405,51.49613627,-0.196934213
304,11166,Pembroke Road,160,71125,51.496478,-0.196935135
305,11169,Gloucester Road,67,72685,51.49108819,-0.180999835
306,1117,Myddelton Road,259,75992,51.58763677,-0.118075838
307,11170,Gloucester Road,244,51483,51.49112329,-0.180364618
308,11171,Bolton Gardens / Brompton Library,61,73035,51.49038875,-0.186933619
309,11175,Brompton Square,225,72303,51.49743341,-0.167492805
310,11178,Victoria And Albert Museum,67,58397,51.49623639,-0.170883148
311,11179,Victoria And Albert Museum,243,77289,51.49634558,-0.169812685
312,11184,Collingham Road / Sainsbury's,82,47455,51.49477453,-0.187350256
313,11187,Cromwell Hospital,273,53896,51.49461974,-0.190136769
314,11195,Warwick Gardens,239,50258,51.49753575,-0.203160425
315,11196,Holland Gardens,319,52909,51.49882112,-0.209002487
316,11197,Lower Addison Gardens,319,47592,51.5021079,-0.213426684
317,11205,Park Grove,140,72366,51.61640211,-0.286494653
318,11207,Alexandra Palace Garden Centre,120,49149,51.59234958,-0.133891807
319,11208,Alexandra Palace Ice Rink,226,75104,51.59363601,-0.129969832
320,11210,Alexandra Palace Palm Court,273,74301,51.59310911,-0.133023312
321,11211,Alexandra Palace Garden Centre,322,77710,51.59238136,-0.134193683
322,11212,Alexandra Palace Park,74,72468,51.59603594,-0.124832301
323,11213,Alexandra Palace Ice Rink,50,49393,51.59531977,-0.127850473
324,11215,Alexandra Palace Palm Court,90,52093,51.5933688,-0.132954914
325,11216,Alexandra Palace Park,258,75655,51.59599952,-0.124241832
326,11220,Rutland Gardens,89,49282,51.50187898,-0.167127172
327,11221,Knightsbridge Barracks,276,73840,51.50169988,-0.166024915
328,11222,Prince Of Wales Gate,88,74344,51.50198507,-0.171042008
329,11223,Prince Of Wales Gate,273,50728,51.50179791,-0.169421355
330,11224,Queens Gate,92,74330,51.50151499,-0.181290699
331,11226,Chelsea Football Club,77,53438,51.4802027,-0.190001881
332,11227,Chelsea Football Club,256,54387,51.48006678,-0.189935255
333,11230,Radipole Road,50,55146,51.47637061,-0.204539479
334,11231,Radipole Road,229,77462,51.47586126,-0.205337086
335,11232,Fulham Palace Road,47,55119,51.47196727,-0.210615908
336,11233,Fulham Palace Road,225,72537,51.47211258,-0.210120658
337,11234,Mulgrave Road,56,71723,51.4847459,-0.204167322
338,11235,North End Road,250,47512,51.48564305,-0.201683529
339,11239,Fulham Pools,238,49567,51.48346962,-0.208912684
340,11240,Fulham Cross,73,53586,51.48272622,-0.21323369
341,11242,Fulham Cross,298,50843,51.48290991,-0.215257239
342,11243,Shorrolds Road,111,47725,51.48027966,-0.20319064
343,11244,Shorrolds Road,284,56521,51.48039219,-0.204079114
344,11245,The Salisbury Tavern,100,54692,51.48078715,-0.20638227
345,11246,Sherbrooke Road,284,53855,51.48095735,-0.2081038
346,11247,Hannell Road,99,58762,51.4815982,-0.211794379
347,11248,Munster Road,279,54099,51.48156928,-0.212256371
348,11249,Munster Road / Fulham Cross,153,74163,51.48212715,-0.213458733
349,11251,Lillie Road,334,76857,51.48486935,-0.202246878
350,11252,Lillie Road,166,77170,51.48614535,-0.202772827
351,11253,West Kensington Estate,336,49612,51.48798036,-0.203982624
352,11254,West Kensington Estate,156,54809,51.48804041,-0.203793013
353,11255,West Kensington Station <>,339,51668,51.48991608,-0.206484972
354,11256,West Kensington Station <>,164,76285,51.49057477,-0.206631979
355,11258,Lytton Estate,150,76311,51.49265941,-0.207702606
356,11259,Lytton Estate,312,55041,51.49334337,-0.208914664
357,11262,Kensington Olympia,137,54650,51.49442803,-0.210456808
358,11263,Rumbold Road,45,72837,51.47845154,-0.188991133
359,11264,Rumbold Road,225,54955,51.47854461,-0.18861302
360,11265,Wandsworth Bridge Road,45,56899,51.47548552,-0.194335818
361,11266,Wandsworth Bridge Road,226,73988,51.47587574,-0.193398799
362,11267,Irene Road,48,50522,51.47405908,-0.196307288
363,11268,Irene Road,226,54445,51.47353048,-0.197019309
364,11269,Parsons Green,82,53001,51.47286289,-0.199219908
365,11271,Munster Road,63,50792,51.4719472,-0.204597957
366,11272,Munster Road,243,50014,51.47182138,-0.204602896
367,11276,New Kings Road,344,47030,51.47568536,-0.192715117
368,11277,New King's Road,164,52700,51.47553801,-0.192490539
369,11279,Oakbury Road,171,54299,51.4700111,-0.190966783
370,11283,Royal Hospital Chelsea / Lower Sloane St,43,72823,51.48892439,-0.157030757
371,11286,National Army Museum,44,50827,51.48674002,-0.160518094
372,11287,National Army Museum,228,49263,51.48649087,-0.16068656
373,11288,Albert Bridge,72,58367,51.4831627,-0.168669839
374,11289,Albert Bridge,266,56193,51.48338305,-0.166082952
375,1129,Spa Road,299,74537,51.4953747,-0.077664844
376,11290,Beaufort Street,249,54811,51.48233634,-0.172188283
377,11291,Duke Of York Square,47,47903,51.49087966,-0.161287796
378,11292,Markham Street,236,49861,51.48900947,-0.164748058
379,11293,Chelsea Old Town Hall,234,56178,51.48790125,-0.167486105
380,11294,Carlyle Square / King's College,55,58984,51.48664513,-0.17112296
381,11295,Carlyle Square,236,54349,51.48643214,-0.171304325
382,11296,Hobury Street / Worlds End,56,49302,51.48246248,-0.179139531
383,11297,Edith Grove / Worlds End,241,58700,51.48226589,-0.179219372
384,11298,Cheyne Walk,326,77605,51.48257085,-0.173964791
385,113,Broadhurst Gardens,13,57115,51.54586926,-0.19140658
386,1130,Spa Road,146,54690,51.49481971,-0.076175528
387,11300,Cheyne Walk,146,53455,51.48274093,-0.173914791
388,11306,Royal Brompton Hosp / Royal Marsden Hosp,223,59523,51.49040383,-0.17399755
389,11307,Chelsea And Westminster Hospital,231,75118,51.48537221,-0.181789032
390,11309,Hortensia Road,215,49072,51.4824774,-0.186484086
391,11311,Edith Grove,146,49866,51.48235638,-0.182153821
392,11312,Cale Street / Royal Brompton Hospital,337,49871,51.48963642,-0.170340652
393,11313,Cale Street / Royal Brompton Hospital,157,54272,51.48992355,-0.170300348
394,11321,Alpha Close,136,75086,51.527548,-0.164539529
395,11325,Flood Street,37,54442,51.48460988,-0.163455603
396,11326,Flood Street,217,50261,51.48450922,-0.163344424
397,11328,Wedmore Street,297,56073,51.56232817,-0.126262582
398,11329,Lord Avenue,149,52741,51.58421383,0.055908585
399,11330,Woodford Bridge Road,329,55614,51.58508994,0.054663407
400,11331,Hayes / George Lane,197,71845,51.3793374,0.018318973
401,11332,Hayes / George Lane,24,54850,51.37895017,0.017827726
402,11333,Abinger Road,67,58054,51.49697109,-0.249658795
403,11334,Abinger Road,250,76014,51.49678794,-0.250040384
404,11337,Turnham Green Station <>,68,52454,51.49596878,-0.254206388
405,11338,Turnham Green Station <>,250,52590,51.49580231,-0.254500875
406,11339,Flanchford Road,72,57204,51.49865532,-0.244422074
407,11340,Flanchford Road,252,76590,51.49861398,-0.244063481
408,11345,The Orchard,72,77869,51.49573943,-0.258133666
409,11346,Ramillies Road,279,58507,51.49536555,-0.260813062
410,11349,Acton Green,261,48224,51.49611197,-0.264458288
411,1135,Station Road / Chingford Station #,236,48269,51.63303432,0.008666523
412,11350,Langley Avenue,348,55403,51.38609983,-0.300773182
413,11351,Langley Avenue,169,53557,51.38573637,-0.300513584
414,11352,Ruislip Lido,211,47413,51.5905815,-0.433574463
415,11356,St Anthony's Hospital,32,58317,51.37794221,-0.220722338
416,11357,Tudor Drive,217,54233,51.38632283,-0.210653107
417,11363,Chenies Place,318,75292,51.53401806,-0.12953048
418,11366,Chenies Place,123,55409,51.5347655,-0.130725442
419,11367,St Pancras Old Church,303,74157,51.53461158,-0.130659654
420,11371,St Pancras Hospital,129,76894,51.53539148,-0.132199378
421,11373,Royal College Street,76,52722,51.53549919,-0.133882002
422,11377,Plender Street,332,51562,51.53707685,-0.134697067
423,11379,Pratt Street,332,50357,51.53875101,-0.135926427
424,11383,Camden Road Station #,330,49479,51.54126588,-0.138001218
425,11385,Royal College Street / Ivor Street,330,75500,51.54254277,-0.139131643
426,11389,Kentish Town Road,333,76641,51.54451565,-0.141055802
427,11391,Kentish Town Post Office,7,74611,51.54873518,-0.141186699
428,11392,Kentish Town Post Office,188,54960,51.54821282,-0.141135874
429,11393,Kentish Town Fire Station,319,75574,51.55293681,-0.142457882
430,11394,Fortess Road,146,48540,51.55206664,-0.14145478
431,11395,Lady Somerset Road,316,52601,51.55381473,-0.143951153
432,11396,Kentish Town Fire Station,130,54277,51.55352451,-0.143227303
433,11399,Lady Somerset Road,148,77384,51.55530746,-0.145087689
434,114,Broadhurst Gardens,197,77632,51.54534913,-0.191499315
435,11400,Gordon House Road,326,58674,51.55611515,-0.146122323
436,11401,Dartmouth Park Road,148,53739,51.55733599,-0.147125775
